piece,released,removed,laidZ,finalZ,displacementCm,dropCm
1319,1,0,435.000,21.714,430.638,413.286
1320,1,0,435.000,6.036,443.383,428.964
1321,1,0,435.000,4.657,453.573,430.343
1322,1,0,435.000,6.012,429.316,428.988
1323,1,0,435.000,-0.497,457.566,435.497
1324,1,0,435.000,16.290,449.885,418.710
1325,1,0,435.000,12.654,438.325,422.346
1326,1,0,435.000,7.231,442.912,427.769
1327,1,0,435.000,7.678,429.196,427.322
1328,1,0,435.000,6.033,436.650,428.967
1329,1,0,435.000,4.757,454.026,430.243
1330,1,0,435.000,-0.491,456.207,435.491
1331,1,0,435.000,13.300,428.895,421.700
1332,1,0,435.000,-0.511,437.161,435.511
1333,1,0,435.000,9.760,432.341,425.240
1334,1,0,435.000,20.818,418.869,414.182
1335,1,0,435.000,15.608,423.291,419.392
1336,1,0,435.000,6.785,438.944,428.215
1337,1,0,435.000,9.781,426.124,425.219
1338,1,0,435.000,277.528,158.170,157.472
1339,1,0,435.000,11.919,442.833,423.081
1340,1,0,435.000,8.087,438.857,426.913
1341,1,0,435.000,18.555,427.800,416.445
1342,1,0,442.500,6.008,465.559,436.492
1343,1,0,442.500,9.763,441.296,432.737
1344,1,0,442.500,283.026,164.333,159.474
1345,1,0,442.500,13.218,432.119,429.282
1346,1,0,442.500,9.749,450.280,432.751
1347,1,0,442.500,6.003,440.400,436.497
1348,1,0,442.500,-0.490,445.708,442.990
1349,1,0,442.500,19.692,429.930,422.808
1350,1,0,442.500,3.179,444.487,439.321
1351,1,0,442.500,0.637,443.485,441.863
1352,1,0,442.500,12.539,433.912,429.961
1353,1,0,442.500,6.014,441.558,436.486
1354,1,0,442.500,15.245,447.222,427.255
1355,1,0,442.500,1.583,449.893,440.917
1356,1,0,442.500,13.125,431.592,429.375
1357,1,0,442.500,6.008,438.060,436.492
1358,1,0,442.500,28.514,427.220,413.986
1359,1,0,442.500,6.209,461.742,436.291
1360,1,0,442.500,9.784,438.026,432.716
1361,1,0,442.500,-0.488,457.806,442.988
1362,1,0,442.500,6.006,442.526,436.494
1363,1,0,442.500,2.892,454.414,439.608
1364,1,0,442.500,12.239,435.043,430.261
1365,1,0,442.500,-0.479,445.479,442.979
1366,1,0,442.500,22.801,420.028,419.699
1367,1,0,442.500,9.748,433.641,432.752
1368,1,0,442.500,10.073,437.016,432.427
1369,1,0,442.500,16.806,433.557,425.694
1370,1,0,442.500,-0.493,531.426,442.993
1371,1,0,442.500,6.014,448.241,436.486
1372,1,0,450.000,9.762,456.591,440.238
1373,1,0,450.000,-0.493,471.400,450.493
1374,1,0,450.000,-0.488,456.860,450.488
1375,1,0,450.000,12.521,444.224,437.479
1376,1,0,450.000,-0.494,450.651,450.494
1377,1,0,450.000,9.731,447.991,440.269
1378,1,0,450.000,-0.488,460.639,450.488
1379,1,0,450.000,6.008,445.067,443.992
1380,1,0,450.000,6.022,451.788,443.978
1381,1,0,450.000,-0.493,454.263,450.493
1382,1,0,450.000,-0.497,452.440,450.497
1383,1,0,450.000,21.024,431.175,428.976
1384,1,0,450.000,16.288,437.644,433.712
1385,1,0,450.000,14.817,469.709,435.183
1386,1,0,450.000,18.002,439.229,431.998
1387,1,0,450.000,-0.488,463.291,450.488
1388,1,0,450.000,-0.488,456.359,450.488
1389,1,0,450.000,9.776,441.873,440.224
1390,1,0,450.000,-0.487,452.048,450.487
1391,1,0,450.000,-0.494,451.897,450.494
1392,1,0,450.000,5.998,446.827,444.002
1393,1,0,450.000,9.763,444.924,440.237
1394,1,0,450.000,9.785,445.553,440.215
1395,1,0,450.000,-0.498,453.598,450.498
1396,1,0,450.000,-0.484,451.872,450.484
1397,1,0,450.000,9.810,441.796,440.190
1398,1,0,450.000,5.976,448.249,444.024
1399,1,0,450.000,12.448,444.919,437.552
1400,1,0,450.000,-0.493,453.120,450.493
1401,1,0,457.500,9.761,484.123,447.739
1402,1,0,457.500,-0.493,473.343,457.993
1403,1,0,457.500,9.159,480.610,448.341
1404,1,0,457.500,6.008,454.414,451.492
1405,1,0,457.500,-0.494,460.978,457.994
1406,1,0,457.500,10.163,451.496,447.337
1407,1,0,457.500,0.233,492.140,457.267
1408,1,0,457.500,4.854,465.158,452.646
1409,1,0,457.500,-0.488,466.686,457.988
1410,1,0,457.500,6.256,492.418,451.244
1411,1,0,457.500,6.015,461.403,451.485
1412,1,0,457.500,7.882,454.484,449.618
1413,1,0,457.500,9.763,473.130,447.737
1414,1,0,457.500,9.763,455.092,447.737
1415,1,0,457.500,5.994,452.885,451.506
1416,1,0,457.500,-0.493,458.667,457.993
1417,1,0,457.500,7.688,451.743,449.812
1418,1,0,457.500,-0.488,462.127,457.988
1419,1,0,457.500,16.984,442.007,440.516
1420,1,0,457.500,5.460,455.113,452.040
1421,1,0,457.500,-0.501,471.187,458.001
1422,1,0,457.500,4.431,462.736,453.069
1423,1,0,457.500,-0.445,478.534,457.945
1424,1,0,457.500,6.269,458.872,451.231
1425,1,0,457.500,-0.488,471.442,457.988
1426,1,0,457.500,0.689,458.899,456.811
1427,1,0,457.500,-0.493,465.099,457.993
1428,1,0,457.500,15.308,443.667,442.192
1429,1,0,457.500,-0.443,459.792,457.943
1430,1,0,457.500,6.008,515.644,451.492
1431,1,0,465.000,14.770,468.401,450.230
1432,1,0,465.000,5.091,471.319,459.909
1433,1,0,465.000,27.563,454.429,437.437
1434,1,0,465.000,12.416,457.303,452.584
1435,1,0,465.000,7.995,462.366,457.005
1436,1,0,465.000,-0.485,482.961,465.485
1437,1,0,465.000,10.444,469.758,454.556
1438,1,0,465.000,-0.486,467.296,465.486
1439,1,0,465.000,-0.485,481.150,465.485
1440,1,0,465.000,23.733,444.139,441.267
1441,1,0,465.000,13.561,460.505,451.439
1442,1,0,465.000,-0.464,484.176,465.464
1443,1,0,465.000,17.739,450.140,447.261
1444,1,0,465.000,12.737,464.621,452.263
1445,1,0,465.000,-0.486,535.256,465.486
1446,0,0,-0.000,-0.000,0.000,0.000
1447,0,0,-0.000,-0.000,0.000,0.000
1448,0,0,-0.000,-0.000,0.000,0.000
1449,0,0,-0.000,-0.000,0.000,0.000
1450,0,0,-0.000,-0.000,0.000,0.000
1451,0,0,-0.000,-0.000,0.000,0.000
1452,0,0,-0.000,-0.000,0.000,0.000
1453,0,0,-0.000,-0.000,0.000,0.000
1454,0,0,-0.000,-0.000,0.000,0.000
1455,0,0,-0.000,-0.000,0.000,0.000
1456,0,0,-0.000,-0.000,0.000,0.000
1457,0,0,-0.000,-0.000,0.000,0.000
1458,0,0,-0.000,-0.000,0.000,0.000
1459,0,0,-0.000,-0.000,0.000,0.000
1460,0,0,-0.000,-0.000,0.000,0.000
1461,0,0,15.000,15.000,0.000,0.000
1462,0,0,15.000,15.000,0.000,0.000
1463,0,0,15.000,15.000,0.000,0.000
1464,0,0,15.000,15.000,0.000,0.000
1465,0,0,15.000,15.000,0.000,0.000
1466,0,0,15.000,15.000,0.000,0.000
1467,0,0,15.000,15.000,0.000,0.000
1468,0,0,15.000,15.000,0.000,0.000
1469,0,0,15.000,15.000,0.000,0.000
1470,0,0,15.000,15.000,0.000,0.000
1471,0,0,15.000,15.000,0.000,0.000
1472,0,0,15.000,15.000,0.000,0.000
1473,0,0,15.000,15.000,0.000,0.000
1474,0,0,15.000,15.000,0.000,0.000
1475,0,0,15.000,15.000,0.000,0.000
1476,0,0,15.000,15.000,0.000,0.000
1477,0,0,15.000,15.000,0.000,0.000
1478,0,0,15.000,15.000,0.000,0.000
1479,0,0,15.000,15.000,0.000,0.000
1480,0,0,15.000,15.000,0.000,0.000
1481,0,0,15.000,15.000,0.000,0.000
1482,0,0,15.000,15.000,0.000,0.000
1483,0,0,15.000,15.000,0.000,0.000
1484,0,0,15.000,15.000,0.000,0.000
1485,0,0,15.000,15.000,0.000,0.000
1486,0,0,15.000,15.000,0.000,0.000
1487,0,0,15.000,15.000,0.000,0.000
1488,0,0,15.000,15.000,0.000,0.000
1489,0,0,15.000,15.000,0.000,0.000
1490,0,0,22.500,22.500,0.000,0.000
1491,0,0,22.500,22.500,0.000,0.000
1492,0,0,22.500,22.500,0.000,0.000
1493,0,0,22.500,22.500,0.000,0.000
1494,0,0,22.500,22.500,0.000,0.000
1495,0,0,22.500,22.500,0.000,0.000
1496,0,0,22.500,22.500,0.000,0.000
1497,0,0,22.500,22.500,0.000,0.000
1498,0,0,22.500,22.500,0.000,0.000
1499,0,0,22.500,22.500,0.000,0.000
1500,0,0,22.500,22.500,0.000,0.000
1501,0,0,22.500,22.500,0.000,0.000
1502,0,0,22.500,22.500,0.000,0.000
1503,0,0,22.500,22.500,0.000,0.000
1504,0,0,22.500,22.500,0.000,0.000
1505,0,0,22.500,22.500,0.000,0.000
1506,0,0,22.500,22.500,0.000,0.000
1507,0,0,22.500,22.500,0.000,0.000
1508,0,0,22.500,22.500,0.000,0.000
1509,0,0,22.500,22.500,0.000,0.000
1510,0,0,22.500,22.500,0.000,0.000
1511,0,0,22.500,22.500,0.000,0.000
1512,0,0,22.500,22.500,0.000,0.000
1513,0,0,22.500,22.500,0.000,0.000
1514,0,0,22.500,22.500,0.000,0.000
1515,0,0,22.500,22.500,0.000,0.000
1516,0,0,22.500,22.500,0.000,0.000
1517,0,0,22.500,22.500,0.000,0.000
1518,0,0,22.500,22.500,0.000,0.000
1519,0,0,22.500,22.500,0.000,0.000
1520,0,0,30.000,30.000,0.000,0.000
1521,0,0,30.000,30.000,0.000,0.000
1522,0,0,30.000,30.000,0.000,0.000
1523,0,0,30.000,30.000,0.000,0.000
1524,0,0,30.000,30.000,0.000,0.000
1525,0,0,30.000,30.000,0.000,0.000
1526,0,0,30.000,30.000,0.000,0.000
1527,0,0,30.000,30.000,0.000,0.000
1528,0,0,30.000,30.000,0.000,0.000
1529,0,0,30.000,30.000,0.000,0.000
1530,0,0,30.000,30.000,0.000,0.000
1531,0,0,30.000,30.000,0.000,0.000
1532,0,0,30.000,30.000,0.000,0.000
1533,0,0,30.000,30.000,0.000,0.000
1534,0,0,30.000,30.000,0.000,0.000
1535,0,0,30.000,30.000,0.000,0.000
1536,0,0,30.000,30.000,0.000,0.000
1537,0,0,30.000,30.000,0.000,0.000
1538,0,0,30.000,30.000,0.000,0.000
1539,0,0,30.000,30.000,0.000,0.000
1540,0,0,30.000,30.000,0.000,0.000
1541,0,0,30.000,30.000,0.000,0.000
1542,0,0,30.000,30.000,0.000,0.000
1543,0,0,30.000,30.000,0.000,0.000
1544,0,0,30.000,30.000,0.000,0.000
1545,0,0,30.000,30.000,0.000,0.000
1546,0,0,30.000,30.000,0.000,0.000
1547,0,0,30.000,30.000,0.000,0.000
1548,0,0,30.000,30.000,0.000,0.000
1549,0,0,37.500,37.500,0.000,0.000
1550,0,0,37.500,37.500,0.000,0.000
1551,0,0,37.500,37.500,0.000,0.000
1552,0,0,37.500,37.500,0.000,0.000
1553,0,0,37.500,37.500,0.000,0.000
1554,0,0,37.500,37.500,0.000,0.000
1555,0,0,37.500,37.500,0.000,0.000
1556,0,0,37.500,37.500,0.000,0.000
1557,0,0,37.500,37.500,0.000,0.000
1558,0,0,37.500,37.500,0.000,0.000
1559,0,0,37.500,37.500,0.000,0.000
1560,0,0,37.500,37.500,0.000,0.000
1561,0,0,37.500,37.500,0.000,0.000
1562,0,0,37.500,37.500,0.000,0.000
1563,0,0,37.500,37.500,0.000,0.000
1564,0,0,37.500,37.500,0.000,0.000
1565,0,0,37.500,37.500,0.000,0.000
1566,0,0,37.500,37.500,0.000,0.000
1567,0,0,37.500,37.500,0.000,0.000
1568,0,0,37.500,37.500,0.000,0.000
1569,0,0,37.500,37.500,0.000,0.000
1570,0,0,37.500,37.500,0.000,0.000
1571,0,0,37.500,37.500,0.000,0.000
1572,0,0,37.500,37.500,0.000,0.000
1573,0,0,37.500,37.500,0.000,0.000
1574,0,0,37.500,37.500,0.000,0.000
1575,0,0,37.500,37.500,0.000,0.000
1576,0,0,37.500,37.500,0.000,0.000
1577,0,0,37.500,37.500,0.000,0.000
1578,0,0,37.500,37.500,0.000,0.000
1579,0,0,45.000,45.000,0.000,0.000
1580,0,0,45.000,45.000,0.000,0.000
1581,0,0,45.000,45.000,0.000,0.000
1582,0,0,45.000,45.000,0.000,0.000
1583,0,0,45.000,45.000,0.000,0.000
1584,0,0,45.000,45.000,0.000,0.000
1585,0,0,45.000,45.000,0.000,0.000
1586,0,0,45.000,45.000,0.000,0.000
1587,0,0,45.000,45.000,0.000,0.000
1588,0,0,45.000,45.000,0.000,0.000
1589,0,0,45.000,45.000,0.000,0.000
1590,0,0,45.000,45.000,0.000,0.000
1591,0,0,45.000,45.000,0.000,0.000
1592,0,0,45.000,45.000,0.000,0.000
1593,0,0,45.000,45.000,0.000,0.000
1594,0,0,45.000,45.000,0.000,0.000
1595,0,0,45.000,45.000,0.000,0.000
1596,0,0,45.000,45.000,0.000,0.000
1597,0,0,45.000,45.000,0.000,0.000
1598,0,0,45.000,45.000,0.000,0.000
1599,0,0,45.000,45.000,0.000,0.000
1600,0,0,45.000,45.000,0.000,0.000
1601,0,0,45.000,45.000,0.000,0.000
1602,0,0,45.000,45.000,0.000,0.000
1603,0,0,45.000,45.000,0.000,0.000
1604,0,0,45.000,45.000,0.000,0.000
1605,0,0,45.000,45.000,0.000,0.000
1606,0,0,45.000,45.000,0.000,0.000
1607,0,0,45.000,45.000,0.000,0.000
1608,0,0,52.500,52.500,0.000,0.000
1609,0,0,52.500,52.500,0.000,0.000
1610,0,0,52.500,52.500,0.000,0.000
1611,0,0,52.500,52.500,0.000,0.000
1612,0,0,52.500,52.500,0.000,0.000
1613,0,0,52.500,52.500,0.000,0.000
1614,0,0,52.500,52.500,0.000,0.000
1615,0,0,52.500,52.500,0.000,0.000
1616,0,0,52.500,52.500,0.000,0.000
1617,0,0,52.500,52.500,0.000,0.000
1618,0,0,52.500,52.500,0.000,0.000
1619,0,0,52.500,52.500,0.000,0.000
1620,0,0,52.500,52.500,0.000,0.000
1621,0,0,52.500,52.500,0.000,0.000
1622,0,0,52.500,52.500,0.000,0.000
1623,0,0,52.500,52.500,0.000,0.000
1624,0,0,52.500,52.500,0.000,0.000
1625,0,0,52.500,52.500,0.000,0.000
1626,0,0,52.500,52.500,0.000,0.000
1627,0,0,52.500,52.500,0.000,0.000
1628,0,0,52.500,52.500,0.000,0.000
1629,0,0,52.500,52.500,0.000,0.000
1630,0,0,52.500,52.500,0.000,0.000
1631,0,0,52.500,52.500,0.000,0.000
1632,0,0,52.500,52.500,0.000,0.000
1633,0,0,60.000,60.000,0.000,0.000
1634,0,0,60.000,60.000,0.000,0.000
1635,0,0,60.000,60.000,0.000,0.000
1636,0,0,60.000,60.000,0.000,0.000
1637,0,0,60.000,60.000,0.000,0.000
1638,0,0,60.000,60.000,0.000,0.000
1639,0,0,60.000,60.000,0.000,0.000
1640,0,0,60.000,60.000,0.000,0.000
1641,0,0,60.000,60.000,0.000,0.000
1642,0,0,60.000,60.000,0.000,0.000
1643,0,0,60.000,60.000,0.000,0.000
1644,0,0,60.000,60.000,0.000,0.000
1645,0,0,60.000,60.000,0.000,0.000
1646,0,0,60.000,60.000,0.000,0.000
1647,0,0,60.000,60.000,0.000,0.000
1648,0,0,60.000,60.000,0.000,0.000
1649,0,0,60.000,60.000,0.000,0.000
1650,0,0,60.000,60.000,0.000,0.000
1651,0,0,60.000,60.000,0.000,0.000
1652,0,0,60.000,60.000,0.000,0.000
1653,0,0,60.000,60.000,0.000,0.000
1654,0,0,60.000,60.000,0.000,0.000
1655,0,0,60.000,60.000,0.000,0.000
1656,0,0,60.000,60.000,0.000,0.000
1657,0,0,67.500,67.500,0.000,0.000
1658,0,0,67.500,67.500,0.000,0.000
1659,0,0,67.500,67.500,0.000,0.000
1660,0,0,67.500,67.500,0.000,0.000
1661,0,0,67.500,67.500,0.000,0.000
1662,0,0,67.500,67.500,0.000,0.000
1663,0,0,67.500,67.500,0.000,0.000
1664,0,0,67.500,67.500,0.000,0.000
1665,0,0,67.500,67.500,0.000,0.000
1666,0,0,67.500,67.500,0.000,0.000
1667,0,0,67.500,67.500,0.000,0.000
1668,0,0,67.500,67.500,0.000,0.000
1669,0,0,67.500,67.500,0.000,0.000
1670,0,0,67.500,67.500,0.000,0.000
1671,0,0,67.500,67.500,0.000,0.000
1672,0,0,67.500,67.500,0.000,0.000
1673,0,0,67.500,67.500,0.000,0.000
1674,0,0,67.500,67.500,0.000,0.000
1675,0,0,67.500,67.500,0.000,0.000
1676,0,0,67.500,67.500,0.000,0.000
1677,0,0,75.000,75.000,0.000,0.000
1678,0,0,75.000,75.000,0.000,0.000
1679,0,0,75.000,75.000,0.000,0.000
1680,0,0,75.000,75.000,0.000,0.000
1681,0,0,75.000,75.000,0.000,0.000
1682,0,0,75.000,75.000,0.000,0.000
1683,0,0,75.000,75.000,0.000,0.000
1684,0,0,75.000,75.000,0.000,0.000
1685,0,0,75.000,75.000,0.000,0.000
1686,0,0,75.000,75.000,0.000,0.000
1687,0,0,75.000,75.000,0.000,0.000
1688,0,0,75.000,75.000,0.000,0.000
1689,0,0,75.000,75.000,0.000,0.000
1690,0,0,75.000,75.000,0.000,0.000
1691,0,0,75.000,75.000,0.000,0.000
1692,0,0,75.000,75.000,0.000,0.000
1693,0,0,75.000,75.000,0.000,0.000
1694,0,0,75.000,75.000,0.000,0.000
1695,0,0,75.000,75.000,0.000,0.000
1696,0,0,75.000,75.000,0.000,0.000
1697,0,0,75.000,75.000,0.000,0.000
1698,0,0,75.000,75.000,0.000,0.000
1699,0,0,75.000,75.000,0.000,0.000
1700,0,0,75.000,75.000,0.000,0.000
1701,0,0,82.500,82.500,0.000,0.000
1702,0,0,82.500,82.500,0.000,0.000
1703,0,0,82.500,82.500,0.000,0.000
1704,0,0,82.500,82.500,0.000,0.000
1705,0,0,82.500,82.500,0.000,0.000
1706,0,0,82.500,82.500,0.000,0.000
1707,0,0,82.500,82.500,0.000,0.000
1708,0,0,82.500,82.500,0.000,0.000
1709,0,0,82.500,82.500,0.000,0.000
1710,0,0,82.500,82.500,0.000,0.000
1711,0,0,82.500,82.500,0.000,0.000
1712,0,0,82.500,82.500,0.000,0.000
1713,0,0,82.500,82.500,0.000,0.000
1714,0,0,82.500,82.500,0.000,0.000
1715,0,0,82.500,82.500,0.000,0.000
1716,0,0,82.500,82.500,0.000,0.000
1717,0,0,82.500,82.500,0.000,0.000
1718,0,0,82.500,82.500,0.000,0.000
1719,0,0,82.500,82.500,0.000,0.000
1720,0,0,82.500,82.500,0.000,0.000
1721,0,0,90.000,90.000,0.000,0.000
1722,0,0,90.000,90.000,0.000,0.000
1723,0,0,90.000,90.000,0.000,0.000
1724,0,0,90.000,90.000,0.000,0.000
1725,0,0,90.000,90.000,0.000,0.000
1726,0,0,90.000,90.000,0.000,0.000
1727,0,0,90.000,90.000,0.000,0.000
1728,0,0,90.000,90.000,0.000,0.000
1729,0,0,90.000,90.000,0.000,0.000
1730,0,0,90.000,90.000,0.000,0.000
1731,0,0,90.000,90.000,0.000,0.000
1732,0,0,90.000,90.000,0.000,0.000
1733,0,0,90.000,90.000,0.000,0.000
1734,0,0,90.000,90.000,0.000,0.000
1735,0,0,90.000,90.000,0.000,0.000
1736,0,0,90.000,90.000,0.000,0.000
1737,0,0,90.000,90.000,0.000,0.000
1738,0,0,90.000,90.000,0.000,0.000
1739,0,0,90.000,90.000,0.000,0.000
1740,0,0,90.000,90.000,0.000,0.000
1741,0,0,90.000,90.000,0.000,0.000
1742,0,0,90.000,90.000,0.000,0.000
1743,0,0,90.000,90.000,0.000,0.000
1744,0,0,90.000,90.000,0.000,0.000
1745,0,0,97.500,97.500,0.000,0.000
1746,0,0,97.500,97.500,0.000,0.000
1747,0,0,97.500,97.500,0.000,0.000
1748,0,0,97.500,97.500,0.000,0.000
1749,0,0,97.500,97.500,0.000,0.000
1750,0,0,97.500,97.500,0.000,0.000
1751,0,0,97.500,97.500,0.000,0.000
1752,0,0,97.500,97.500,0.000,0.000
1753,0,0,97.500,97.500,0.000,0.000
1754,0,0,97.500,97.500,0.000,0.000
1755,0,0,97.500,97.500,0.000,0.000
1756,0,0,97.500,97.500,0.000,0.000
1757,0,0,97.500,97.500,0.000,0.000
1758,0,0,97.500,97.500,0.000,0.000
1759,0,0,97.500,97.500,0.000,0.000
1760,0,0,97.500,97.500,0.000,0.000
1761,0,0,97.500,97.500,0.000,0.000
1762,0,0,97.500,97.500,0.000,0.000
1763,0,0,97.500,97.500,0.000,0.000
1764,0,0,97.500,97.500,0.000,0.000
1765,0,0,105.000,105.000,0.000,0.000
1766,0,0,105.000,105.000,0.000,0.000
1767,0,0,105.000,105.000,0.000,0.000
1768,0,0,105.000,105.000,0.000,0.000
1769,0,0,105.000,105.000,0.000,0.000
1770,0,0,105.000,105.000,0.000,0.000
1771,0,0,105.000,105.000,0.000,0.000
1772,0,0,105.000,105.000,0.000,0.000
1773,0,0,105.000,105.000,0.000,0.000
1774,0,0,105.000,105.000,0.000,0.000
1775,0,0,105.000,105.000,0.000,0.000
1776,0,0,105.000,105.000,0.000,0.000
1777,0,0,105.000,105.000,0.000,0.000
1778,0,0,105.000,105.000,0.000,0.000
1779,0,0,105.000,105.000,0.000,0.000
1780,0,0,105.000,105.000,0.000,0.000
1781,0,0,105.000,105.000,0.000,0.000
1782,0,0,105.000,105.000,0.000,0.000
1783,0,0,105.000,105.000,0.000,0.000
1784,0,0,105.000,105.000,0.000,0.000
1785,0,0,105.000,105.000,0.000,0.000
1786,0,0,105.000,105.000,0.000,0.000
1787,0,0,105.000,105.000,0.000,0.000
1788,0,0,105.000,105.000,0.000,0.000
1789,0,0,112.500,112.500,0.000,0.000
1790,0,0,112.500,112.500,0.000,0.000
1791,0,0,112.500,112.500,0.000,0.000
1792,0,0,112.500,112.500,0.000,0.000
1793,0,0,112.500,112.500,0.000,0.000
1794,0,0,112.500,112.500,0.000,0.000
1795,0,0,112.500,112.500,0.000,0.000
1796,0,0,112.500,112.500,0.000,0.000
1797,0,0,112.500,112.500,0.000,0.000
1798,0,0,112.500,112.500,0.000,0.000
1799,0,0,112.500,112.500,0.000,0.000
1800,0,0,112.500,112.500,0.000,0.000
1801,0,0,112.500,112.500,0.000,0.000
1802,0,0,112.500,112.500,0.000,0.000
1803,0,0,112.500,112.500,0.000,0.000
1804,0,0,112.500,112.500,0.000,0.000
1805,0,0,112.500,112.500,0.000,0.000
1806,0,0,112.500,112.500,0.000,0.000
1807,0,0,112.500,112.500,0.000,0.000
1808,0,0,112.500,112.500,0.000,0.000
1809,0,0,120.000,120.000,0.000,0.000
1810,0,0,120.000,120.000,0.000,0.000
1811,0,0,120.000,120.000,0.000,0.000
1812,0,0,120.000,120.000,0.000,0.000
1813,0,0,120.000,120.000,0.000,0.000
1814,0,0,120.000,120.000,0.000,0.000
1815,0,0,120.000,120.000,0.000,0.000
1816,0,0,120.000,120.000,0.000,0.000
1817,0,0,120.000,120.000,0.000,0.000
1818,0,0,120.000,120.000,0.000,0.000
1819,0,0,120.000,120.000,0.000,0.000
1820,0,0,120.000,120.000,0.000,0.000
1821,0,0,120.000,120.000,0.000,0.000
1822,0,0,120.000,120.000,0.000,0.000
1823,0,0,120.000,120.000,0.000,0.000
1824,0,0,120.000,120.000,0.000,0.000
1825,0,0,120.000,120.000,0.000,0.000
1826,0,0,120.000,120.000,0.000,0.000
1827,0,0,120.000,120.000,0.000,0.000
1828,0,0,120.000,120.000,0.000,0.000
1829,0,0,120.000,120.000,0.000,0.000
1830,0,0,120.000,120.000,0.000,0.000
1831,0,0,120.000,120.000,0.000,0.000
1832,0,0,120.000,120.000,0.000,0.000
1833,0,0,127.500,127.500,0.000,0.000
1834,0,0,127.500,127.500,0.000,0.000
1835,0,0,127.500,127.500,0.000,0.000
1836,0,0,127.500,127.500,0.000,0.000
1837,0,0,127.500,127.500,0.000,0.000
1838,0,0,127.500,127.500,0.000,0.000
1839,0,0,127.500,127.500,0.000,0.000
1840,0,0,127.500,127.500,0.000,0.000
1841,0,0,127.500,127.500,0.000,0.000
1842,0,0,127.500,127.500,0.000,0.000
1843,0,0,127.500,127.500,0.000,0.000
1844,0,0,127.500,127.500,0.000,0.000
1845,0,0,127.500,127.500,0.000,0.000
1846,0,0,127.500,127.500,0.000,0.000
1847,0,0,127.500,127.500,0.000,0.000
1848,0,0,127.500,127.500,0.000,0.000
1849,0,0,127.500,127.500,0.000,0.000
1850,0,0,127.500,127.500,0.000,0.000
1851,0,0,127.500,127.500,0.000,0.000
1852,0,0,127.500,127.500,0.000,0.000
1853,0,0,135.000,135.000,0.000,0.000
1854,0,0,135.000,135.000,0.000,0.000
1855,0,0,135.000,135.000,0.000,0.000
1856,0,0,135.000,135.000,0.000,0.000
1857,0,0,135.000,135.000,0.000,0.000
1858,0,0,135.000,135.000,0.000,0.000
1859,0,0,135.000,135.000,0.000,0.000
1860,0,0,135.000,135.000,0.000,0.000
1861,0,0,135.000,135.000,0.000,0.000
1862,0,0,135.000,135.000,0.000,0.000
1863,0,0,135.000,135.000,0.000,0.000
1864,0,0,135.000,135.000,0.000,0.000
1865,0,0,135.000,135.000,0.000,0.000
1866,0,0,135.000,135.000,0.000,0.000
1867,0,0,135.000,135.000,0.000,0.000
1868,0,0,135.000,135.000,0.000,0.000
1869,0,0,135.000,135.000,0.000,0.000
1870,0,0,135.000,135.000,0.000,0.000
1871,0,0,135.000,135.000,0.000,0.000
1872,0,0,135.000,135.000,0.000,0.000
1873,0,0,135.000,135.000,0.000,0.000
1874,0,0,135.000,135.000,0.000,0.000
1875,0,0,135.000,135.000,0.000,0.000
1876,0,0,135.000,135.000,0.000,0.000
1877,0,0,142.500,142.500,0.000,0.000
1878,0,0,142.500,142.500,0.000,0.000
1879,0,0,142.500,142.500,0.000,0.000
1880,0,0,142.500,142.500,0.000,0.000
1881,0,0,142.500,142.500,0.000,0.000
1882,0,0,142.500,142.500,0.000,0.000
1883,0,0,142.500,142.500,0.000,0.000
1884,0,0,142.500,142.500,0.000,0.000
1885,0,0,142.500,142.500,0.000,0.000
1886,0,0,142.500,142.500,0.000,0.000
1887,0,0,142.500,142.500,0.000,0.000
1888,0,0,142.500,142.500,0.000,0.000
1889,0,0,142.500,142.500,0.000,0.000
1890,0,0,142.500,142.500,0.000,0.000
1891,0,0,142.500,142.500,0.000,0.000
1892,0,0,142.500,142.500,0.000,0.000
1893,0,0,142.500,142.500,0.000,0.000
1894,0,0,142.500,142.500,0.000,0.000
1895,0,0,142.500,142.500,0.000,0.000
1896,0,0,142.500,142.500,0.000,0.000
1897,0,0,150.000,150.000,0.000,0.000
1898,0,0,150.000,150.000,0.000,0.000
1899,0,0,150.000,150.000,0.000,0.000
1900,0,0,150.000,150.000,0.000,0.000
1901,0,0,150.000,150.000,0.000,0.000
1902,0,0,150.000,150.000,0.000,0.000
1903,0,0,150.000,150.000,0.000,0.000
1904,0,0,150.000,150.000,0.000,0.000
1905,0,0,150.000,150.000,0.000,0.000
1906,0,0,150.000,150.000,0.000,0.000
1907,0,0,150.000,150.000,0.000,0.000
1908,0,0,150.000,150.000,0.000,0.000
1909,0,0,150.000,150.000,0.000,0.000
1910,0,0,150.000,150.000,0.000,0.000
1911,0,0,150.000,150.000,0.000,0.000
1912,0,0,150.000,150.000,0.000,0.000
1913,0,0,150.000,150.000,0.000,0.000
1914,0,0,150.000,150.000,0.000,0.000
1915,0,0,150.000,150.000,0.000,0.000
1916,0,0,150.000,150.000,0.000,0.000
1917,0,0,150.000,150.000,0.000,0.000
1918,0,0,150.000,150.000,0.000,0.000
1919,0,0,150.000,150.000,0.000,0.000
1920,0,0,150.000,150.000,0.000,0.000
1921,0,0,157.500,157.500,0.000,0.000
1922,0,0,157.500,157.500,0.000,0.000
